Id,SalePrice
2734,131730.56690411005
2735,134448.27171681297
2736,144448.22695439743
2737,118202.87342591585
2738,124610.03231172629
2739,152746.30604851112
2740,136138.45828619236
2741,140386.15965521339
2742,155123.0661100845
2743,156308.96235527509
2744,152779.32074441406
2745,143794.47905968956
2746,134699.00037136592
2747,159255.48121921727
2748,130903.52115559798
2749,149049.210353896
2750,113599.97905408975
2751,135914.91595973104
2752,180230.2708892473
2753,145630.70733189466
2754,196442.63550382986
2755,139936.90134697023
2756,112515.10661614775
2757,99245.85931565406
2758,118950.71212851752
2759,146843.14464166816
2760,147855.01987205783
2761,139619.09432584821
2762,131037.63412050501
2763,157402.1784961281
2764,133708.5215584206
2765,194813.2801103829
2766,123265.63769826625
2767,93741.01593369654
2768,102153.9135172248
2769,134436.86200655272
2770,109587.66839596066
2771,106564.83979861984
2772,91616.02021891448
2773,174949.21148413955
2774,121049.26666749132
2775,97610.25281029998
2776,138534.1248760378
2777,135167.31985167394
2778,102672.6200945875
2779,132160.41748026098
2780,81847.01701572718
2781,114111.8027600002
2782,119565.24358284468
2783,100251.04651192651
2784,129402.5965585351
2785,148831.13163588406
2786,100774.02450414211
2787,109679.25505453478
2788,106002.29137740868
2789,151766.52800220656
2790,97814.53443554875
2791,126577.81232745368
2792,63053.93909757807
2793,95161.89867983515
2794,151008.33103775972
2795,127124.44276159906
2796,124160.85583283918
2797,169946.86533298978
2798,97336.44318561726
2799,98516.01939246872
2800,86889.24862354674
2801,120421.86238623358
2802,121324.97539888392
2803,119786.6979390554
2804,96679.16360470638
2805,84904.63531391544
2806,113707.54073784748
2807,160874.0416956724
2808,154411.53035672958
2809,126470.24131760954
2810,111138.02147766566
2811,145796.83088332388
2812,159373.8400501052
2813,144775.97638183756
2814,139736.34453896
2815,119318.57597157915
2816,184711.61499533695
2817,210637.63718257015
2818,134517.15134318735
2819,183481.7373772833
2820,146237.22067765496
2821,133516.1542331099
2822,164174.52913973527
2823,313387.7472586731
2824,169134.08617822127
2825,120327.70614556968
2826,138895.13546917378
2827,123960.79797644894
2828,241339.0303852197
2829,200696.48112547863
2830,193919.0962244325
2831,178600.30586560778
2832,205614.31334937658
2833,294478.8725585006
2834,227035.71044609326
2835,226452.89752840958
2836,199478.544230421
2837,134648.566568131
2838,149482.8085555452
2839,212165.59829518417
2840,173445.7796595599
2841,204629.77618549723
2842,231612.52818064453
2843,161345.29557028206
2844,148364.61322849485
2845,126873.01994678419
2846,213615.89980617492
2847,232207.05166083804
2848,204405.2088790743
2849,184992.68386196237
2850,252643.4790609424
2851,210334.69954038702
2852,215757.73967203536
2853,247927.90539014313
2854,152122.00330125593
2855,179891.26170281737
2856,207780.16462377674
2857,195618.15944411338
2858,183126.2219710723
2859,116542.98598995872
2860,140805.12047070955
2861,125053.67789072845
2862,197344.2146682432
2863,116961.44053446529
2864,241501.07237938774
2865,125973.89095964479
2866,127438.67416083232
2867,136498.09386185385
2868,91698.04921671093
2869,103568.63789418252
2870,141839.08729929695
2871,84712.54806973305
2872,89985.14383783127
2873,99177.36882492664
2874,142598.75170331792
2875,108112.41690581391
2876,163102.35693247037
2877,149419.89682704912
2878,164948.20348605263
2879,133815.20620655952
2880,112512.67539303405
2881,118218.65460803121
2882,201103.99543455188
2883,198552.10227935243
2884,198334.86518316146
2885,168187.03556431504
2886,230665.10590879488
2887,83205.90273728415
2888,138480.4707172459
2889,78604.70025407222
2890,108206.86785229688
2891,136372.24454479406
2892,44371.978012917534
2893,56731.11389825602
2894,55794.04111221668
2895,321762.3762342193
2896,280674.8014584917
2897,202559.02263685226
2898,143606.89436568797
2899,206426.63053644518
2900,146385.47179103942
2901,201546.7859513151
2902,179238.44584990112
2903,279506.6619109695
2904,307142.06712988537
2905,99817.70609678952
2906,194088.45290924702
2907,104162.67360455704
2908,142086.73724453934
2909,155789.0855090575
2910,79216.59321381374
2911,83227.63652902293
2912,159504.92131254173
2913,79397.43167437392
2914,74553.9720880901
2915,74232.6793801456
2916,80301.30397299715
2917,150411.58522152857
2918,123289.56080420146
2919,216209.13447421946
